"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2020年06月22日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102","","A1301","","A130101","","A130102","","A1302","","A130201","","A130202","","A1303","","A130301","","A130302",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈","A1301_15歳未満人口【人】","注釈","A130101_15歳未満人口（男）【人】","注釈","A130102_15歳未満人口（女）【人】","注釈","A1302_15～64歳人口【人】","注釈","A130201_15～64歳人口（男）【人】","注釈","A130202_15～64歳人口（女）【人】","注釈","A1303_65歳以上人口【人】","注釈","A130301_65歳以上人口（男）【人】","注釈","A130302_65歳以上人口（女）【人】","注釈"
"2015100000","2015年度","21218","岐阜県 本巣市","","33,995","","16,534","","17,461","","4,849","","2,493","","2,356","","19,665","","9,846","","9,819","","9,442","","4,176","","5,266",""
"2015100000","2015年度","21219","岐阜県 郡上市","","42,090","","20,396","","21,694","","5,218","","2,667","","2,551","","22,222","","11,334","","10,888","","14,604","","6,362","","8,242",""
"2015100000","2015年度","21220","岐阜県 下呂市","","33,585","","16,008","","17,577","","3,830","","1,985","","1,845","","17,160","","8,618","","8,542","","12,560","","5,379","","7,181",""
"2015100000","2015年度","21221","岐阜県 海津市","","35,206","","17,154","","18,052","","4,062","","2,039","","2,023","","20,889","","10,454","","10,435","","10,246","","4,653","","5,593",""
"2015100000","2015年度","21302","岐阜県 岐南町","","24,622","","12,004","","12,618","","3,695","","1,889","","1,806","","15,425","","7,596","","7,829","","5,311","","2,424","","2,887",""
"2015100000","2015年度","21303","岐阜県 笠松町","","22,750","","10,662","","12,088","","3,118","","1,575","","1,543","","13,423","","6,427","","6,996","","6,157","","2,623","","3,534",""
"2015100000","2015年度","21341","岐阜県 養老町","","29,029","","14,139","","14,890","","3,622","","1,871","","1,751","","16,999","","8,514","","8,485","","8,381","","3,735","","4,646",""
"2015100000","2015年度","21361","岐阜県 垂井町","","27,556","","13,509","","14,047","","3,742","","1,957","","1,785","","15,973","","8,021","","7,952","","7,802","","3,502","","4,300",""
"2015100000","2015年度","21362","岐阜県 関ケ原町","","7,419","","3,616","","3,803","","749","","377","","372","","3,988","","2,021","","1,967","","2,682","","1,218","","1,464",""
"2015100000","2015年度","21381","岐阜県 神戸町","","19,282","","9,458","","9,824","","2,489","","1,268","","1,221","","11,156","","5,598","","5,558","","5,633","","2,589","","3,044",""
"2015100000","2015年度","21382","岐阜県 輪之内町","","9,973","","4,883","","5,090","","1,511","","749","","762","","6,132","","3,111","","3,021","","2,299","","1,008","","1,291",""
"2015100000","2015年度","21383","岐阜県 安八町","","14,752","","7,278","","7,474","","2,190","","1,094","","1,096","","8,684","","4,422","","4,262","","3,851","","1,753","","2,098",""
"2015100000","2015年度","21401","岐阜県 揖斐川町","","21,503","","10,248","","11,255","","2,390","","1,209","","1,181","","11,545","","5,761","","5,784","","7,567","","3,277","","4,290",""
"2015100000","2015年度","21403","岐阜県 大野町","","23,453","","11,423","","12,030","","3,452","","1,790","","1,662","","13,933","","6,930","","7,003","","6,043","","2,690","","3,353",""
"2015100000","2015年度","21404","岐阜県 池田町","","24,347","","11,817","","12,530","","3,564","","1,809","","1,755","","14,297","","7,166","","7,131","","6,477","","2,836","","3,641",""
"2015100000","2015年度","21421","岐阜県 北方町","","18,169","","8,662","","9,507","","2,697","","1,391","","1,306","","11,443","","5,511","","5,932","","4,028","","1,759","","2,269",""
"2015100000","2015年度","21501","岐阜県 坂祝町","","8,202","","4,291","","3,911","","1,041","","555","","486","","5,107","","2,779","","2,328","","2,020","","924","","1,096",""
"2015100000","2015年度","21502","岐阜県 富加町","","5,564","","2,682","","2,882","","738","","391","","347","","3,198","","1,569","","1,629","","1,626","","720","","906",""
"2015100000","2015年度","21503","岐阜県 川辺町","","10,197","","4,973","","5,224","","1,318","","680","","638","","5,814","","2,927","","2,887","","3,043","","1,352","","1,691",""
"2015100000","2015年度","21504","岐阜県 七宗町","","3,876","","1,825","","2,051","","341","","173","","168","","1,914","","953","","961","","1,620","","698","","922",""
"2015100000","2015年度","21505","岐阜県 八百津町","","11,027","","5,291","","5,736","","1,146","","587","","559","","5,839","","2,949","","2,890","","4,036","","1,752","","2,284",""
"2015100000","2015年度","21506","岐阜県 白川町","","8,392","","3,957","","4,435","","780","","386","","394","","4,006","","2,020","","1,986","","3,606","","1,551","","2,055",""
"2015100000","2015年度","21507","岐阜県 東白川村","","2,261","","1,076","","1,185","","244","","125","","119","","1,064","","545","","519","","953","","406","","547",""
"2015100000","2015年度","21521","岐阜県 御嵩町","","18,111","","8,947","","9,164","","2,210","","1,165","","1,045","","10,700","","5,435","","5,265","","5,152","","2,318","","2,834",""
"2015100000","2015年度","21604","岐阜県 白川村","","1,609","","789","","820","","230","","109","","121","","868","","452","","416","","511","","228","","283",""
"2015100000","2015年度","22100","静岡県 静岡市","","704,989","","343,338","","361,651","","85,299","","43,798","","41,501","","415,466","","209,891","","205,575","","200,229","","86,792","","113,437",""
"2015100000","2015年度","22101","静岡県 静岡市 葵区","","253,593","","121,761","","131,832","","31,096","","15,972","","15,124","","147,341","","73,209","","74,132","","74,152","","31,911","","42,241",""
"2015100000","2015年度","22102","静岡県 静岡市 駿河区","","212,419","","105,257","","107,162","","26,509","","13,671","","12,838","","130,564","","66,801","","63,763","","53,531","","23,473","","30,058",""
"2015100000","2015年度","22103","静岡県 静岡市 清水区","","238,977","","116,320","","122,657","","27,694","","14,155","","13,539","","137,561","","69,881","","67,680","","72,546","","31,408","","41,138",""
"2015100000","2015年度","22130","静岡県 浜松市","","797,980","","395,509","","402,471","","107,411","","55,452","","51,959","","473,435","","242,447","","230,988","","208,355","","92,451","","115,904",""
"2015100000","2015年度","22131","静岡県 浜松市 中区","","237,443","","118,259","","119,184","","29,534","","15,112","","14,422","","144,553","","74,413","","70,140","","57,891","","25,417","","32,474",""
"2015100000","2015年度","22132","静岡県 浜松市 東区","","128,555","","63,832","","64,723","","18,520","","9,667","","8,853","","77,166","","39,402","","37,764","","31,430","","13,999","","17,431",""
"2015100000","2015年度","22133","静岡県 浜松市 西区","","111,353","","54,982","","56,371","","16,164","","8,318","","7,846","","65,475","","33,485","","31,990","","29,420","","12,980","","16,440",""
"2015100000","2015年度","22134","静岡県 浜松市 南区","","100,870","","50,443","","50,427","","13,520","","6,957","","6,563","","60,084","","31,075","","29,009","","26,262","","11,866","","14,396",""
"2015100000","2015年度","22135","静岡県 浜松市 北区","","93,567","","45,885","","47,682","","12,375","","6,443","","5,932","","54,597","","27,657","","26,940","","26,335","","11,627","","14,708",""
"2015100000","2015年度","22136","静岡県 浜松市 浜北区","","95,900","","47,517","","48,383","","14,820","","7,698","","7,122","","56,496","","28,559","","27,937","","24,274","","11,090","","13,184",""
"2015100000","2015年度","22137","静岡県 浜松市 天竜区","","30,292","","14,591","","15,701","","2,478","","1,257","","1,221","","15,064","","7,856","","7,208","","12,743","","5,472","","7,271",""
"2015100000","2015年度","22203","静岡県 沼津市","","195,633","","95,980","","99,653","","22,389","","11,394","","10,995","","115,320","","59,319","","56,001","","57,076","","24,681","","32,395",""
"2015100000","2015年度","22205","静岡県 熱海市","","37,544","","16,926","","20,618","","2,666","","1,352","","1,314","","18,077","","8,903","","9,174","","16,742","","6,641","","10,101",""
"2015100000","2015年度","22206","静岡県 三島市","","110,046","","53,836","","56,210","","14,217","","7,274","","6,943","","65,811","","33,296","","32,515","","29,366","","12,863","","16,503",""
"2015100000","2015年度","22207","静岡県 富士宮市","","130,770","","64,281","","66,489","","17,681","","9,143","","8,538","","77,294","","39,400","","37,894","","34,921","","15,206","","19,715",""
"2015100000","2015年度","22208","静岡県 伊東市","","68,345","","31,828","","36,517","","6,829","","3,464","","3,365","","33,849","","16,527","","17,322","","26,762","","11,360","","15,402",""
"2015100000","2015年度","22209","静岡県 島田市","","98,112","","47,806","","50,306","","12,778","","6,538","","6,240","","56,193","","28,404","","27,789","","28,840","","12,701","","16,139",""
"2015100000","2015年度","22210","静岡県 富士市","","248,399","","121,901","","126,498","","33,258","","16,861","","16,397","","148,073","","75,388","","72,685","","64,166","","27,993","","36,173",""
"2015100000","2015年度","22211","静岡県 磐田市","","167,210","","84,130","","83,080","","22,848","","11,741","","11,107","","99,905","","52,118","","47,787","","43,711","","19,801","","23,910",""
"2015100000","2015年度","22212","静岡県 焼津市","","139,462","","68,168","","71,294","","18,420","","9,614","","8,806","","81,840","","41,072","","40,768","","38,648","","17,183","","21,465",""
"2015100000","2015年度","22213","静岡県 掛川市","","114,602","","57,126","","57,476","","16,060","","8,277","","7,783","","69,041","","35,499","","33,542","","29,096","","13,082","","16,014",""
"2015100000","2015年度","22214","静岡県 藤枝市","","143,605","","70,049","","73,556","","19,303","","9,843","","9,460","","84,051","","41,890","","42,161","","39,753","","18,037","","21,716",""
"2015100000","2015年度","22215","静岡県 御殿場市","","88,078","","45,159","","42,919","","12,995","","6,654","","6,341","","54,185","","29,089","","25,096","","20,244","","8,984","","11,260",""
"2015100000","2015年度","22216","静岡県 袋井市","","85,789","","43,206","","42,583","","13,001","","6,735","","6,266","","52,667","","27,334","","25,333","","18,997","","8,522","","10,475",""
"2015100000","2015年度","22219","静岡県 下田市","","22,916","","11,009","","11,907","","2,234","","1,153","","1,081","","11,658","","5,986","","5,672","","8,848","","3,756","","5,092",""
"2015100000","2015年度","22220","静岡県 裾野市","","52,737","","26,837","","25,900","","7,672","","3,856","","3,816","","32,448","","17,179","","15,269","","12,384","","5,679","","6,705",""
"2015100000","2015年度","22221","静岡県 湖西市","","59,789","","30,550","","29,239","","8,080","","4,127","","3,953","","36,227","","19,262","","16,965","","15,079","","6,870","","8,209",""
"2015100000","2015年度","22222","静岡県 伊豆市","","31,317","","14,837","","16,480","","2,933","","1,454","","1,479","","16,489","","8,259","","8,230","","11,752","","5,048","","6,704",""
"2015100000","2015年度","22223","静岡県 御前崎市","","32,578","","16,499","","16,079","","4,171","","2,127","","2,044","","19,139","","10,184","","8,955","","8,767","","3,887","","4,880",""
"2015100000","2015年度","22224","静岡県 菊川市","","46,763","","23,488","","23,275","","6,755","","3,409","","3,346","","28,176","","14,626","","13,550","","11,682","","5,351","","6,331",""
"2015100000","2015年度","22225","静岡県 伊豆の国市","","48,152","","23,031","","25,121","","5,889","","3,062","","2,827","","27,334","","13,474","","13,860","","14,788","","6,410","","8,378",""
"2015100000","2015年度","22226","静岡県 牧之原市","","45,547","","22,331","","23,216","","5,632","","2,868","","2,764","","26,685","","13,735","","12,950","","13,137","","5,681","","7,456",""
"2015100000","2015年度","22301","静岡県 東伊豆町","","12,624","","5,929","","6,695","","1,065","","528","","537","","6,206","","3,064","","3,142","","5,348","","2,334","","3,014",""
"2015100000","2015年度","22302","静岡県 河津町","","7,303","","3,512","","3,791","","793","","380","","413","","3,600","","1,851","","1,749","","2,910","","1,281","","1,629",""
"2015100000","2015年度","22304","静岡県 南伊豆町","","8,524","","4,054","","4,470","","824","","419","","405","","3,956","","1,990","","1,966","","3,744","","1,645","","2,099",""
"2015100000","2015年度","22305","静岡県 松崎町","","6,837","","3,223","","3,614","","627","","326","","301","","3,258","","1,641","","1,617","","2,949","","1,253","","1,696",""
"2015100000","2015年度","22306","静岡県 西伊豆町","","8,234","","3,864","","4,370","","666","","344","","322","","3,661","","1,838","","1,823","","3,906","","1,681","","2,225",""
"2015100000","2015年度","22325","静岡県 函南町","","37,661","","18,301","","19,360","","4,712","","2,456","","2,256","","21,587","","10,768","","10,819","","11,315","","5,045","","6,270",""
"2015100000","2015年度","22341","静岡県 清水町","","32,118","","15,573","","16,545","","4,609","","2,385","","2,224","","19,571","","9,733","","9,838","","7,790","","3,360","","4,430",""
